ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged 
1142727689,Barrel On,Technology,Technology,USD,2015-06-28 14:33:13,10000,2015-05-14 14:33:13,4615,failed,39,US,4615
32564697,Lightherder (Canceled),Photography,Photography,USD,2012-09-14 04:44:33,7500,2012-08-15 04:44:33,45,canceled,3,US,45
828310881,Pop-up Karaoké,Gadgets,Technology,EUR,2015-07-10 19:27:09,6500,2015-05-28 19:27:09,782,failed,20,FR,850.50753228
1675777069,MAMAS JUKE BOOK  Lisa Mills New Album & Musical Tribute,Music,Music,USD,2016-07-22 16:54:23,22000,2016-06-22 16:54:23,22621,successful,172,US,3646
163864157,Numbered,Documentary,Film & Video,USD,2011-07-22 18:11:00,5000,2011-06-30 02:35:57,6140,successful,139,US,6140
809098595,The Odyssey Society Presents... (Canceled),Documentary,Film & Video,USD,2011-06-14 04:01:24,17590,2011-05-24 04:01:24,978,canceled,23,US,978
348330091,Wassup en LA?,Film & Video,Film & Video,USD,2012-09-09 04:34:17,50000,2012-07-31 04:34:17,34635,failed,143,US,34635
93367782,The Marginalized- A Documentary on the Next Generation,Documentary,Film & Video,USD,2015-06-09 15:58:40,5000,2015-04-10 15:58:40,158,failed,2,US,158
1733174897,A New Spin on Music Lessons,Music,Music,USD,2011-04-04 20:39:29,10000,2011-03-03 20:39:29,25,failed,1,US,25
70155969,Debut Album from Rock Group Demeter and Lion,Rock,Music,USD,2011-06-08 03:44:21,500,2011-04-29 03:44:21,0,failed,0,US,0
44803193,Sirenas Waves: Debut album,Rock,Music,USD,2016-08-07 07:59:00,1000,2016-07-26 07:13:12,0,canceled,0,US,0
679510298,BLESSED....fashion for the soul,Ready-to-wear,Fashion,USD,2015-02-21 09:03:51,10000,2015-01-22 09:03:51,870,failed,11,US,870
540882840,Ride With Me Short Film,Animation,Film & Video,USD,2013-09-13 22:46:00,25000,2013-07-18 22:37:40,3065,failed,70,US,3065
1908595354,Darksied EP,Hip-Hop,Music,USD,2015-04-03 18:17:59,3000,2015-02-02 18:19:16,50,failed,1,US,50
2132684859,TALCA INTERRUPTED  |  Life in Post-Earthquake Chile,Film & Video,Film & Video,USD,2011-05-25 06:11:08,25000,2011-02-23 04:11:08,4609,canceled,72,US,4609
1428693976,Anatomy of a Yogi:A Beautiful Journey Through the Human Body,Academic,Publishing,USD,2014-08-23 18:11:06,48000,2014-07-10 18:11:06,19165,failed,142,US,19165
1534105941,ezgo  easy to use modern wallet   floats  slim & light,Product Design,Design,USD,2013-04-15 03:45:39,20000,2013-03-06 03:45:39,24493,successful,555,US,24493
1625832182,Just Jorie - Audiobook,Fiction,Publishing,USD,2016-03-20 17:44:42,2700,2016-02-19 18:44:42,596,failed,9,US,596
378624211,Doris Day: What Will Be,Theater,Theater,USD,2015-09-20 13:56:28,5450,2015-08-31 13:56:28,5635,successful,67,US,5635
1687068880,Vegas Brewing Co.- Artisan Craft Brewery and Beer Garden,Food,Food,USD,2013-06-24 05:04:22,15000,2013-04-25 05:04:22,862,failed,17,US,862
6426771,Nature's Magic - Paintings by Jesse Winchester Schmidt,Painting,Art,CAD,2016-10-25 15:24:51,1000,2016-10-03 15:24:51,1929,successful,43,CA,754.178832
456513448,Swipe Case: iPhone Integrated Touch Screen Cleaning,Product Design,Design,USD,2012-08-11 18:34:50,75000,2012-07-12 18:34:50,2297,failed,42,US,2297
47276788,Personal File Encryption Utility,Software,Technology,USD,2015-12-11 14:08:59,2500,2015-11-11 14:08:59,1,failed,1,US,1
1109016352,I'm Not Country - Music Video,Country & Folk,Music,USD,2011-04-30 16:57:53,1200,2011-03-31 16:57:53,40,failed,2,US,40
1870587880,NOW... TV that brings light to the darkness of intolerance,Film & Video,Film & Video,USD,2010-12-01 05:59:00,20000,2010-11-02 22:52:38,20911,successful,76,US,20911
1222698851,Pubes,Shorts,Film & Video,USD,2011-03-18 20:24:09,5000,2011-01-17 21:24:09,224.99,failed,12,US,224.99
127217387,Man of La Mancha in Bozeman,Musical,Theater,USD,2015-02-07 02:00:00,2000,2015-01-14 17:38:40,2050,successful,19,US,2050
2106364900,In The Air Magazine. Your Place in a Story,Periodicals,Publishing,GBP,2014-03-31 22:28:56,21000,2014-02-22 22:28:56,185,failed,5,GB,308.03402615
1377057124,Approaching Infinity: A Space Adventure Roguelike,Video Games,Games,USD,2013-12-11 18:54:32,5000,2013-11-11 18:54:32,8669.23,successful,421,US,8669.23
1245091939,"CAPGATOR, AUTOMOTIVE REFUELING HAND PROTECTION / USA made!",Product Design,Design,USD,2015-11-22 19:00:00,22000,2015-10-27 09:37:35,964,canceled,40,US,964
1521675089,Sky High - An original documentary,Documentary,Film & Video,USD,2011-10-08 17:23:27,15000,2011-09-08 17:23:27,15035,successful,91,US,15035
1520727425,Please see new - Relaunch (Canceled),Pop,Music,USD,2013-12-23 05:59:00,50000,2013-11-08 03:01:01,3685,canceled,24,US,3685
401096668,Houkie Skateboard Shoe Protector - Stop damage to your Shoes,Product Design,Design,USD,2015-12-02 02:12:45,5000,2015-11-02 02:12:45,1220,failed,10,US,1220
2083897841,Rubbish portraits!! (Canceled),Digital Art,Art,GBP,2014-08-15 20:29:46,10,2014-07-16 20:29:46,0,canceled,0,GB,0
1658211759,TeenEdTech,Software,Technology,USD,2016-05-18 21:31:37,200000,2016-04-28 21:31:37,2,failed,2,US,2
1408315867,Detroit GreenDome Phase One: Fabrication & Construction,Food,Food,USD,2010-09-16 01:00:00,638,2010-09-03 10:29:03,710,successful,24,US,710
585467854,1952 B-57 Canberra Bomber, Museum Restoration Project,Space Exploration,Technology,USD,2015-04-28 23:19:16,125000,2015-02-27 23:19:16,45,failed,7,US
1972907188,Online fitness project that you can trust (Canceled),Design,Design,CAD,2014-08-20 17:36:50,100000,2014-07-21 17:36:50,0,canceled,0,CA,0
957125187,Très Zine,Zines,Publishing,GBP,2014-05-29 19:58:05,500,2014-05-09 19:58:05,5,failed,1,GB,8.47576865
314468454,DRES: Clothing For Your Body Shape,Fashion,Fashion,USD,2013-03-31 13:43:02,20000,2013-03-01 13:43:02,21195,successful,213,US,21195
653763742,Portable Sculptures:  Glass and Crystal.  NO CUTTING EDGES!!,Sculpture,Art,USD,2014-11-03 18:23:06,444,2014-10-04 18:23:06,0,failed,0,US,0
734806569,"Marc Danyell Sophomore Album Release - ""Transformation""",Music,Music,USD,2013-11-19 04:21:38,5000,2013-09-20 04:21:38,670,failed,16,US,670
1451129697,Godsend: Volume One,Comics,Comics,USD,2012-07-14 03:00:00,5000,2012-06-13 09:47:23,8463.13,successful,228,US,8463.13
1981453557,Drone Camera,Experimental,Film & Video,AUD,2015-03-11 00:16:59,300,2015-02-19 01:16:59,2,failed,2,AU,1.5607259
591938063,The Mountaineer EP - Original Indie Music & Cover Songs,Indie Rock,Music,USD,2015-11-03 02:27:38,1550,2015-09-04 02:27:38,41,failed,2,US,41
1205933057,ROKA | A Natural Water Purifier for Houseplants (Canceled),Product Design,Design,USD,2015-02-28 00:00:00,1750,2015-01-29 21:39:18,114,canceled,14,US,114
1321895069,Fin,Music,Music,USD,2011-09-23 22:33:18,315,2011-08-24 22:33:18,0,failed,0,US,0
1074941035,Trutta Productions Custom Fly Rods,Product Design,Design,USD,2015-07-05 21:54:03,11000,2015-06-05 21:54:03,825,failed,9,US,825
1285128281,The Rhinoceros: A Monumental Engraving,Art,Art,USD,2014-10-04 01:22:00,6000,2014-09-05 03:57:13,6760,successful,57,US,6760
806532945,Mekton Zero,Tabletop Games,Games,USD,2013-06-22 17:24:18,20000,2013-05-23 17:24:18,50125.84,successful,618,US,50125.84
388071809,Alexandria Brewing Company 2.0,Food,Food,USD,2016-10-31 00:41:48,20000,2016-09-16 01:41:48,20919,successful,182,US,5662
1676782630,"""The Dreadful Mind"" Horror PhotoBook Vol.1 (Canceled)",Photobooks,Photography,USD,2015-02-17 05:59:00,5000,2015-01-11 20:10:00,170,canceled,5,US,170
624735129,Make Dream,Mixed Media,Art,USD,2016-10-07 23:23:54,22000,2016-09-15 23:23:54,0,canceled,0,US,0
680869594,Bug: Always Watching THE SQL,Art,Art,HKD,2016-08-19 05:36:15,10,2016-08-18 05:36:15,10,successful,1,HK,1.2892695
1084134417,Blackburn Alternative School Mural Project!,Public Art,Art,USD,2016-05-07 06:00:00,1600,2016-04-20 14:41:25,2110,successful,32,US,2110
1724187228,"RPG & Tabletop Gaming Audio (Pathfinder, D&D, and More)",Tabletop Games,Games,USD,2016-05-09 04:39:06,150,2016-05-02 04:39:06,1566,successful,26,US,1566
1325532986,The Art of Syyxxzz - Heroes & Villans (Canceled),Comics,Comics,USD,2015-06-29 09:12:33,5000,2015-05-30 09:12:33,40,canceled,1,US,40
474722644,The Pantiam Collection - Valachio Watches,Product Design,Design,CAD,2016-04-28 20:59:26,17800,2016-04-05 20:59:26,21084,successful,152,CA,16177.60687704
1474913735,B!TCH STOLE MY LOOK! (Canceled),Comic Books,Comics,GBP,2015-06-28 19:31:57,500,2015-05-29 19:31:57,25,canceled,3,GB,38.38636025
1689648146,A Portal for Cthulhu's Dark Army (Suspended),Technology,Technology,USD,2015-04-29 00:21:28,5000,2015-03-30 00:21:28,31,suspended,3,US,31
427349676,Christmas Prank Theater: 25 Days of December. 25+ Pranks.,Immersive,Theater,USD,2014-12-08 16:16:00,150,2014-11-07 19:26:32,0,failed,0,US,0
1971507772,BORDO holder: Minimalist Small Leather Wallet is Handmade,Product Design,Design,USD,2016-10-07 19:30:00,3000,2016-09-06 16:02:15,3050,successful,65,US,238
1172230914,Hardly Strictly Eelgrass: A Nantucket Roots Music Project,Country & Folk,Music,USD,2012-08-01 04:00:00,3800,2012-07-11 21:38:07,3802,successful,32,US,3802
233769218,Flat Rocket,Design,Design,USD,2014-09-24 04:26:50,15000,2014-08-25 04:26:50,382,failed,11,US,382
566525861,"""Call me Crazy""   Depression-a heartfelt and hilarious story",Nonfiction,Publishing,USD,2013-07-17 21:28:34,10000,2013-06-17 21:28:34,55,failed,2,US,55
1608541296,Buck crazy chili,Small Batch,Food,USD,2014-08-11 14:01:28,5,2014-07-12 14:01:28,0,failed,0,US,0
1465627068,The Fall of an Empire- Full Album,Rock,Music,USD,2013-08-16 18:10:10,1500,2013-07-17 18:10:10,50,failed,1,US,50
454914270,Custom Digital Manga and Anime Drawings,Digital Art,Art,USD,2016-10-31 11:04:32,100,2016-10-01 12:04:32,3,failed,2,US,2
2029258747,Magnetic Robot Invasion: A Free Street Art Project,Painting,Art,USD,2014-03-15 21:06:34,500,2014-02-13 22:06:34,520,successful,15,US,520
796671403,"Rafa Madagascar presenta Ancestral Project, CD ""ilumination""",Jazz,Music,EUR,2015-08-01 01:23:23,1800,2015-07-02 01:23:23,1880,successful,17,ES,2104.0308956
48409985,Help OSTraining create free Drupal 8 Training videos,Web,Technology,USD,2015-05-15 18:59:00,10000,2015-04-11 14:18:51,12280,successful,41,US,12280
542714358,Electro Synthpop House - Jon Baz - New Album + Promotion,Electronic Music,Music,GBP,2013-09-28 21:05:41,400,2013-07-30 21:05:41,1,failed,1,GB,1.53948233
259403445,Visual Music - The Book meets the CD,Art Books,Publishing,GBP,2015-08-19 23:40:59,1000,2015-07-20 23:40:59,396,failed,7,GB,617.89267584
812991874,HealthEHR an Open Source EHR,Web,Technology,USD,2015-02-03 06:15:11,10000000,2014-12-20 06:15:11,1,failed,1,US,1
1322692544,Hailey's Pitch,Fiction,Publishing,USD,2012-12-14 22:01:27,1000,2012-11-14 22:01:27,0,failed,0,US,0
175098089,Mountain House Little League Mobile Concession Stand,Food,Food,USD,2013-12-04 16:15:01,8500,2013-11-04 16:15:01,1366,failed,17,US,1366
1945300634,A better toilet paper holder that you will actually like.,Product Design,Design,USD,2016-08-08 18:05:45,4500,2016-06-24 18:05:45,0,failed,0,US,30
1413619810,Play Blind - Dark Passage and the RELESS Audio Engine,Video Games,Games,USD,2016-02-19 01:05:10,15000,2016-01-20 01:05:10,97,failed,7,US,97
2047615918,Chinese New Year Strength Carbon Fiber Shirt,Apparel,Fashion,USD,2016-02-19 22:52:54,100,2016-02-12 22:52:54,0,failed,0,US,0
1252922087,Shane Dion Solo CD,Rock,Music,CAD,2014-08-29 05:17:26,8000,2014-07-30 05:17:26,0,failed,0,CA,0
2119101221,The DMV Jazz Project,Jazz,Music,USD,2012-08-03 14:20:00,15000,2012-07-12 00:41:36,0,failed,0,US,0
1388977054,The JuiceBox,Restaurants,Food,USD,2015-08-23 20:22:12,100000,2015-07-09 20:22:12,0,failed,0,US,0
1533471035,"Help ""Make Believe"", James Dunigan's new 5 song EP!",Indie Rock,Music,USD,2011-11-11 18:18:19,3500,2011-10-12 18:18:19,25,canceled,1,US,25
670576336,Secret of Shahrazad (World Premier),Plays,Theater,USD,2016-04-01 05:59:00,3750,2016-03-17 02:27:24,95,failed,4,US,95
237098045,Thanks Donald - WWWIII Nuked Em Shirt,Apparel,Fashion,USD,2016-12-15 19:53:41,100000,2016-11-15 19:53:41,0,live,0,US,0
1333128421,"Bringing a great Juice Truck to Playa Del Carmen, Mexico.",Food,Food,CAD,2014-03-29 22:09:59,50000,2014-02-27 23:09:59,0,failed,0,CA,0
1680178493,SUMMERLAND,Public Art,Art,EUR,2016-08-06 10:13:49,54208,2016-06-07 10:13:49,80,failed,4,ES,85.0706655
291924180,Fragged Empire RPG: Protagonist Archive and Miniatures.,Tabletop Games,Games,AUD,2016-05-07 15:30:00,32500,2016-04-09 10:59:53,74818.55,successful,1010,AU,56343.7244099945
94770835,"Send Our First Film ""Stage Presence"" to festivals!",Documentary,Film & Video,USD,2014-07-10 22:43:58,500,2014-06-10 22:43:58,800,successful,26,US,800
1317085893,The Less Mess Waterproof Changing Pad Cover - BUB Baby,Product Design,Design,USD,2016-02-03 18:27:56,3500,2016-01-04 18:27:56,3565,successful,36,US,3565
1712330436,The Most Beautiful Day (sci-fi short),Shorts,Film & Video,USD,2013-08-09 22:01:45,2000,2013-07-10 22:01:45,3115,successful,94,US,3115
716725017,"Rachmaninoff's ""Six Choruses"" for Everyone!",Music,Music,USD,2012-06-16 20:55:11,750,2012-05-26 20:55:11,870.73,successful,33,US,870.73
264433818,100 Wallets! (Canceled),Crafts,Crafts,USD,2014-02-22 12:34:02,2000,2014-01-23 12:34:02,175,canceled,9,US,175
653354957,"""ONE NATION ART"" Designer wear By Roland",Graphic Design,Design,USD,2012-02-06 21:03:42,35000,2012-01-07 21:03:42,140,failed,6,US,140
733035636,As porempor molessi temporibus,Periodicals,Publishing,USD,2011-09-30 23:00:00,5000,2011-09-02 01:34:37,0,failed,0,US,0
198599741,"""Farewell"" Independent Feature Lenght Horror Flick",Narrative Film,Film & Video,USD,2011-12-10 10:01:28,5000,2011-10-11 10:01:28,0,canceled,0,US,0
1593339743,Home: Dragon Descendants,Video Games,Games,CAD,2015-08-22 23:51:00,60000,2015-06-25 03:24:04,47,failed,3,CA,38.13164661
1249661353,Grains of Sand :: 3 song EP about Love and Life.  ,Jazz,Music,USD,2011-05-02 09:00:38,800,2011-03-17 08:00:38,25,failed,1,US,25
521294857,The Buckshot Hounds' First Full Length Studio Album,Rock,Music,USD,2012-05-09 03:50:58,3000,2012-03-10 03:50:58,3011.95,successful,35,US,3011.95
2071866406,Boat,Painting,Art,USD,2014-10-28 21:33:00,10000,2014-09-30 01:10:24,0,failed,0,US,0
1552769095,Start a  Bracelet Company in the memory of my Mother,Jewelry,Fashion,CAD,2015-05-01 02:21:00,4850,2015-03-19 03:33:15,25,failed,1,CA,19.5530485
1447692039,Help Grow The Clyde Fitch Report,Web,Journalism,USD,2015-04-24 02:01:32,19000,2015-03-25 01:01:32,19356,successful,200,US,19356
927386675,Next England Captain,Tabletop Games,Games,GBP,2014-07-11 20:00:00,8000,2014-05-31 08:59:09,1731,failed,67,GB,2895.84977529
1898857103,The Roasterette: a BBQ revolution! (Canceled),Product Design,Design,EUR,2016-03-16 09:11:45,75000,2016-02-15 10:11:45,3039,canceled,11,NL,3420.64476165
771442261,Kranky Kenny Cartoon,Digital Art,Art,USD,2015-07-04 00:41:30,9000,2015-06-04 00:41:30,0,failed,0,US,0
1958338793,Egg Salad,Food,Food,GBP,2014-08-08 22:40:02,15,2014-07-09 22:40:02,0,failed,0,GB,0
2137322256,Movie Hoodie,Product Design,Design,USD,2014-08-28 02:50:51,30000,2014-07-24 02:50:51,14,failed,1,US,14
1299944409,Encourage a Space Career: A Free Student/STEM Resource,Nonfiction,Publishing,USD,2015-12-17 21:10:40,7500,2015-11-17 21:10:40,112,failed,4,US,112
314381754,Play Installation for Philadelphia Children,Public Art,Art,USD,2012-05-09 18:04:01,1000,2012-05-03 18:04:01,1010,successful,33,US,1010
2108797661,The Christmas of '45 Collector's Book,Fiction,Publishing,USD,2014-11-27 21:45:00,23000,2014-10-28 20:45:00,227,failed,6,US,227
2083098078,"WaNa Shirts are Unique,Stylish,and High Quality Made in USA.",Apparel,Fashion,USD,2015-03-05 01:21:04,6500,2015-02-03 01:21:04,0,failed,0,US,0
1950842903,PolitiCool Right,Print,Journalism,USD,2014-10-04 07:13:21,1500,2014-09-04 07:13:21,0,failed,0,US,0
1092273135,3D printed kits of the Ffestiniog Englands from laser scans.,Tabletop Games,Games,GBP,2013-03-06 07:45:27,5000,2013-02-04 07:45:27,7952,successful,130,GB,12494.18653504
966155699,No Turf Unturned!,Art,Art,GBP,2014-05-07 14:09:39,5000,2014-04-06 14:09:39,5598.5,successful,110,GB,9279.91751382
544228725,Coal  full length CD,Rock,Music,USD,2014-05-30 23:01:00,10000,2014-04-01 16:43:44,0,failed,0,US,0
1434886465,Beneath the Ice: My Debut Album of Computer-Generated Works,Electronic Music,Music,USD,2013-09-05 15:22:12,3000,2013-08-06 15:22:12,3178.72,successful,61,US,3178.72
273720440,PIMPS HOES AND FASHION SHOWS!- PLEASE FUND MY MUSIC VIDEO,Music,Music,USD,2013-08-13 20:37:00,4000,2013-07-14 20:37:00,267,failed,9,US,267
1300566308,"""Elliot Loves"": Keep it cute, papi (a Latino/gay-themed feature in-production now)",Shorts,Film & Video,USD,2010-08-18 22:00:00,5000,2010-07-19 23:38:34,9001,successful,67,US,9001
314910317,Pathfinder Dice Arena (Canceled),Tabletop Games,Games,USD,2013-12-31 03:00:00,35000,2013-11-21 17:00:14,47764,canceled,660,US,47764
850211530,Happy 29th (Birthday - again),Fashion,Fashion,USD,2016-12-07 19:29:57,10000,2016-11-07 19:29:57,100,live,1,US,0
484401979,VO Gloves - Vaughn Originals,Product Design,Design,USD,2014-02-04 00:21:32,50000,2013-12-21 00:21:32,4675,failed,65,US,4675
1521419836,30 Bedtime Stories for Kids with Morals by a 10 year old-Fun,Children's Books,Publishing,CAD,2016-03-16 19:04:27,8500,2016-02-15 20:04:27,405,failed,6,CA,292.4373537
1364982280,Hardball Clothing,Fashion,Fashion,GBP,2013-03-29 02:31:07,2000,2013-02-27 02:31:07,311,failed,16,GB,470.42309395
1746915187,THE ORIGINAL ONE-BUTTON SUMMER SHIRT,Fashion,Fashion,USD,2016-06-03 17:40:41,33000,2016-05-04 17:40:41,4909,failed,64,US,4909
302747193,THE LONGEST SWIM starring Wil Horneff,Narrative Film,Film & Video,USD,2012-04-24 01:17:45,6000,2012-04-10 01:17:45,0,failed,0,US,0
689607284,Lock-Rs: Worlds First Multi User Universal Locking System,Gadgets,Technology,USD,2015-06-17 19:24:07,80000,2015-04-28 19:24:07,11499,canceled,83,US,11499
1776799409,"Release the Shelly Phelps album, ""Beautiful & Burdened""",Country & Folk,Music,USD,2011-03-17 06:00:00,5000,2011-01-17 03:26:11,5140.97,successful,48,US,5140.97
1446172939,Full Circle,Mixed Media,Art,USD,2011-10-09 03:45:57,3000,2011-09-09 03:45:57,3355,successful,24,US,3355
1780026691,USB-U Portable USB Charger,Hardware,Technology,USD,2014-02-28 03:16:35,3000,2014-01-29 03:16:35,3211,successful,95,US,3211
63792196,Winter Heist - A Spy-Fi Novel,Fiction,Publishing,USD,2013-08-31 22:42:07,10000,2013-08-01 22:42:07,1972,failed,21,US,1972
274399708,Make In Cahoots Full Length Album A Reality!,Indie Rock,Music,USD,2011-08-18 00:31:21,2000,2011-07-19 00:31:21,70,failed,2,US,70
1630504839,Persona Project 2.0,Painting,Art,GBP,2013-11-03 20:31:38,4000,2013-10-04 20:31:38,4160,successful,58,GB,6739.1121408
715319190,H.A.F,Apparel,Fashion,CAD,2015-09-13 00:33:58,2000,2015-08-14 00:33:58,0,failed,0,CA,0
474650695,Where Am I?,Children's Books,Publishing,USD,2012-07-08 06:59:00,5000,2012-06-08 07:01:26,40,failed,3,US,40
523975032,FORIVOR - Inspiring Magical Sleep,Product Design,Design,GBP,2016-07-19 12:03:19,5000,2016-06-19 12:03:19,10530,successful,78,GB,12687.52730932
583206529,Fresh Start Album and tour,Hip-Hop,Music,USD,2013-08-10 01:00:20,6000,2013-07-11 01:00:20,1,failed,1,US,1
184140468,Support A Step Too Far's EP!,Pop,Music,GBP,2014-12-14 12:27:04,1000,2014-11-14 12:27:04,34,failed,4,GB,53.62919824
1769229364,Print the Collaboration:African Diaspora Exhibition Catalog,Public Art,Art,USD,2015-01-30 16:17:00,1500,2015-01-02 16:38:27,61,failed,3,US,61
1035687000,These Old Streets Album,Indie Rock,Music,USD,2012-06-04 19:19:55,750,2012-05-05 19:19:55,850,successful,25,US,850
800348967,Black Love Art Book,Art,Art,USD,2014-01-15 18:59:46,2000,2013-11-26 18:59:46,325,failed,8,US,325
2084124217,Skit's Britches,Childrenswear,Fashion,USD,2014-12-20 14:18:15,2500,2014-11-20 14:18:15,30,failed,2,US,30
673021591,Great Lakes Memorial monument dedicated to all who perished,Public Art,Art,USD,2015-04-09 16:05:00,37500,2015-03-11 23:51:07,0,failed,0,US,0
480864909,The Malika Williams story,Documentary,Film & Video,USD,2016-08-14 23:56:19,7000,2016-07-15 23:56:19,0,canceled,0,US,0
404610554,AEROSOUL,Art,Art,USD,2012-06-14 08:00:00,5000,2012-04-19 21:00:33,996,failed,20,US,996
129158601,The beauty of the world,Photography,Photography,EUR,2014-12-12 21:45:52,520,2014-11-20 21:45:52,0,failed,0,NL,0
784252545,Divided We Stand,Television,Film & Video,USD,2015-09-18 05:59:00,4800,2015-08-20 22:23:15,4950.66,successful,59,US,4950.66
861109900,AFY Cupola - Statue Sensory Web Frame Turret,Sculpture,Art,USD,2014-05-20 05:00:00,350,2014-05-12 23:34:28,405,successful,9,US,405
160091055,laughter in the hood,Plays,Theater,USD,2015-04-19 00:30:00,1500,2015-04-09 02:35:08,0,failed,0,US,0
739409225,Horror Escape,Live Games,Games,AUD,2015-07-07 02:04:37,100000,2015-05-28 02:04:37,655,failed,5,AU,512.8377782
974997404,Animals in delicious food,Digital Art,Art,DKK,2014-11-30 01:08:00,5000,2014-10-27 18:46:02,145,failed,8,DK,24.67697
1174581540,Major Motion Picture: BEAUTIFUL WORDS (Canceled),Film & Video,Film & Video,USD,2012-04-16 04:55:04,200000,2012-02-16 04:55:04,25,canceled,1,US,25
1623260780,Walk across Europe to see my son,Literary Journals,Publishing,GBP,2016-01-31 09:00:00,10000,2016-01-17 13:34:07,22,failed,2,GB,31.36423004
1567629759,"""Bigfoot, Where Art Thou"" (Canceled)",Documentary,Film & Video,USD,2010-01-01 21:04:00,10000,2009-11-03 00:59:11,0,canceled,0,US,0
627558452,"""The Champion"" Film Project",Documentary,Film & Video,USD,2013-09-22 16:12:13,6000,2013-08-23 16:12:13,6292,successful,54,US,6292
243184362,"WTF, NY?",Playing Cards,Games,USD,2016-06-16 02:00:00,7000,2016-05-03 03:49:34,7090,successful,293,US,7090
1289323854,Nocveil - PS2 era adventure game,Video Games,Games,USD,2016-10-01 18:23:37,2500,2016-09-01 18:23:37,6,canceled,2,US,0
1871587848,Come Join The Kustom Kulture Circus!,Documentary,Film & Video,USD,2013-10-11 02:52:02,10000,2013-09-11 02:52:02,927,failed,11,US,927
1612104985,Renovate Fitness Factory (Suspended),Games,Games,USD,2016-03-26 20:45:12,50000,2016-02-25 21:45:12,0,suspended,0,US,0
1610536279,Be a part of the new album by Until We're Kings!,Pop,Music,USD,2013-03-18 11:00:00,7000,2013-02-12 02:13:22,781.55,failed,14,US,781.55
277455182,Icons: A Photo Series,Photography,Photography,USD,2014-06-12 00:31:30,4500,2014-05-28 00:31:30,1537,failed,23,US,1537
406480308,Speak No Evil - Issue #1,Comic Books,Comics,USD,2016-05-02 07:01:08,4800,2016-04-02 07:01:08,5236,successful,159,US,5236
282379759,The Good Dog,Theater,Theater,USD,2012-02-26 05:00:00,1500,2012-01-29 01:54:48,1550,successful,26,US,1550
754817066,"Stars at Night: Big and Bright, Deep in the Heart of Texas",Photography,Photography,USD,2012-03-01 01:04:22,1000,2012-01-31 01:04:22,1411,successful,25,US,1411
1875815347,Arson Party Album,Rock,Music,USD,2013-08-08 20:10:03,1500,2013-06-24 20:10:03,1755,successful,28,US,1755
1888799495,Noche Intempesta,Shorts,Film & Video,USD,2014-07-16 19:43:00,30000,2014-06-14 21:49:56,3233,failed,55,US,3233
1257542595,"Old Town Cinema: ""Goodbye Summer"" Outdoor Movie Madness",Film & Video,Film & Video,USD,2012-09-08 15:28:22,1000,2012-08-14 15:28:22,1225,successful,32,US,1225
929962032,Perfect Fitting Wireless Earbuds With Endless Battery Life,Sound,Technology,USD,2016-08-11 17:53:07,50000,2016-07-12 17:53:07,366065,successful,2638,US,85308
1303032753,Skull Island - a puzzle game for the Atari 2600,Video Games,Games,USD,2010-08-25 23:52:00,2000,2010-07-13 00:37:19,1407,failed,23,US,1407
409130390,"Get involved in a ONE NIGHT STAND, a new horror film from Gorman Bechard  (Canceled)",Shorts,Film & Video,USD,2009-12-01 17:40:00,7500,2009-09-02 21:56:43,67,canceled,3,US,67
954676399,cardboard lighting project,Product Design,Design,USD,2014-08-09 00:52:32,7000,2014-07-10 00:52:32,0,failed,0,US,0
2126035918,25mm scale building maps,Tabletop Games,Games,USD,2015-12-07 05:00:00,50,2015-11-22 02:45:14,201,successful,9,US,201
1463751110,The BIGGEST cupcake ever!,Food,Food,USD,2014-12-04 04:41:22,10000,2014-11-04 04:41:22,0,failed,0,US,0
958221303,Magnificent Cooly-T: The Last Beatboxer,Narrative Film,Film & Video,USD,2014-12-08 08:59:00,35000,2014-10-30 08:30:10,36070,successful,80,US,36070
492700466,MARIETTA THEATRE COMPANY INAUGURAL SHOW,Musical,Theater,USD,2016-06-06 00:17:25,2000,2016-05-16 00:17:25,4210,successful,28,US,4210
384639775,H1Z1 Survivor Community Website,Web,Technology,USD,2015-03-20 19:10:06,200,2015-02-18 20:10:06,1,failed,1,US,1
2055969370,Your Art Book!,Illustration,Art,USD,2015-03-05 02:54:55,5000,2015-02-03 02:54:55,70,failed,4,US,70
638549418,Sit Just Got Real... A Meditation Journey,Nonfiction,Publishing,USD,2013-02-02 21:39:39,3500,2013-01-18 21:39:39,612,failed,18,US,612
1237895306,We Are Columbus 2012,Music,Music,USD,2012-02-24 01:53:37,5000,2012-01-25 01:53:37,5228,successful,83,US,5228
332474072,Enameling on Metal Clay Videos,Narrative Film,Film & Video,USD,2013-07-29 23:53:05,5000,2013-07-01 23:53:05,20385,successful,278,US,20385
307193224,Protege,Narrative Film,Film & Video,USD,2012-02-19 19:00:00,35000,2011-12-22 01:47:18,1550,failed,5,US,1550
1253701657,The Perverted Alien (Slasher/Comedy Film),Comedy,Film & Video,USD,2016-07-26 10:19:01,100,2016-06-26 10:19:01,0,failed,0,US,0
1101780021,Fire & Water,Documentary,Film & Video,USD,2012-04-16 21:00:30,10000,2012-03-17 20:00:30,10930.11,successful,132,US,10930.11
1578386645,Have Food Will Travel,Film & Video,Film & Video,USD,2011-05-02 00:00:00,10500,2011-03-17 05:24:56,940,failed,14,US,940
